ID	xref	prefLabel
http://purl.obolibrary.org/obo/DHBA_11564	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11564	caudal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11564	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11564	caudal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11564	http://atlas.brain-map.org/atlas?atlas=3#structure=11564	caudal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11564	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11564	caudal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10233	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10233	rostral subdivision of area 39  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10233	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10233	rostral subdivision of area 39  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10233	http://atlas.brain-map.org/atlas?atlas=3#structure=10233	rostral subdivision of area 39  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10233	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10233	rostral subdivision of area 39  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11561	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11561	juxtacapsular subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11561	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11561	juxtacapsular subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11561	http://atlas.brain-map.org/atlas?atlas=3#structure=11561	juxtacapsular subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11561	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11561	juxtacapsular subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11562	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11562	dorsal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11562	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11562	dorsal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11562	http://atlas.brain-map.org/atlas?atlas=3#structure=11562	dorsal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11562	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11562	dorsal subdivision of BNSTl  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10231	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10231	inferior subdivision of area 40  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10231	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10231	inferior subdivision of area 40  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10231	http://atlas.brain-map.org/atlas?atlas=3#structure=10231	inferior subdivision of area 40  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10231	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10231	inferior subdivision of area 40  ( human dev )
http://purl.obolibrary.org/obo/HBA_4113	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4113	angular gyrus, left, superior bank of gyrus  ( human )
http://purl.obolibrary.org/obo/HBA_4112	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4112	angular gyrus, left  ( human )
http://purl.obolibrary.org/obo/HBA_4111	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4111	angular gyrus  ( human )
http://purl.obolibrary.org/obo/HBA_4110	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4110	supramarginal gyrus, right, inferior bank of gyrus  ( human )
http://purl.obolibrary.org/obo/HBA_4119	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4119	precuneus, left  ( human )
http://purl.obolibrary.org/obo/HBA_4118	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4118	precuneus  ( human )
http://purl.obolibrary.org/obo/HBA_4117	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4117	angular gyrus, right, inferior bank of gyrus  ( human )
http://purl.obolibrary.org/obo/HBA_4116	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4116	angular gyrus, right, superior bank of gyrus  ( human )
http://purl.obolibrary.org/obo/HBA_4115	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4115	angular gyrus, right  ( human )
http://purl.obolibrary.org/obo/HBA_4114	http://atlas.brain-map.org/atlas?atlas=265297125#structure=4114	angular gyrus, left, inferior bank of gyrus  ( human )
http://purl.obolibrary.org/obo/DHBA_10247	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10247	caudal division of 22p (area 22pc)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10247	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10247	caudal division of 22p (area 22pc)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10247	http://atlas.brain-map.org/atlas?atlas=3#structure=10247	caudal division of 22p (area 22pc)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10247	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10247	caudal division of 22p (area 22pc)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11578	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11578	perifornical nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11578	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11578	perifornical nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11578	http://atlas.brain-map.org/atlas?atlas=3#structure=11578	perifornical nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11578	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11578	perifornical nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10248	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10248	midlateral temporal  cortex (area TEd, area 21)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10248	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10248	midlateral temporal  cortex (area TEd, area 21)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10248	http://atlas.brain-map.org/atlas?atlas=3#structure=10248	midlateral temporal  cortex (area TEd, area 21)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10248	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10248	midlateral temporal  cortex (area TEd, area 21)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11579	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11579	retina  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11579	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11579	retina  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11579	http://atlas.brain-map.org/atlas?atlas=3#structure=11579	retina  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11579	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11579	retina  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11576	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11576	layer 6 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11576	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11576	layer 6 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11576	http://atlas.brain-map.org/atlas?atlas=3#structure=11576	layer 6 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11576	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11576	layer 6 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10245	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10245	rostral division of 22p (area 22pr)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10245	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10245	rostral division of 22p (area 22pr)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10245	http://atlas.brain-map.org/atlas?atlas=3#structure=10245	rostral division of 22p (area 22pr)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10245	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10245	rostral division of 22p (area 22pr)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11577	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11577	basal division of medial mammillary nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11577	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11577	basal division of medial mammillary nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11577	http://atlas.brain-map.org/atlas?atlas=3#structure=11577	basal division of medial mammillary nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11577	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11577	basal division of medial mammillary nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10246	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10246	intermediate division of 22p (area 22pi)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10246	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10246	intermediate division of 22p (area 22pi)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10246	http://atlas.brain-map.org/atlas?atlas=3#structure=10246	intermediate division of 22p (area 22pi)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10246	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10246	intermediate division of 22p (area 22pi)  ( human dev )
http://purl.obolibrary.org/obo/GO_0045725		positive regulation of glycogen biosynthetic process
http://purl.obolibrary.org/obo/DHBA_10249	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10249	rostral subdivision of area 21  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10249	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10249	rostral subdivision of area 21  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10249	http://atlas.brain-map.org/atlas?atlas=3#structure=10249	rostral subdivision of area 21  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10249	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10249	rostral subdivision of area 21  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11570	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11570	central division of sublenticular extended amygdala  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11570	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11570	central division of sublenticular extended amygdala  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11570	http://atlas.brain-map.org/atlas?atlas=3#structure=11570	central division of sublenticular extended amygdala  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11570	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11570	central division of sublenticular extended amygdala  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10240	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10240	superolateral temporal cortex  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10240	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10240	superolateral temporal cortex  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10240	http://atlas.brain-map.org/atlas?atlas=3#structure=10240	superolateral temporal cortex  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10240	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10240	superolateral temporal cortex  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11571	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11571	layer 1 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11571	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11571	layer 1 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11571	http://atlas.brain-map.org/atlas?atlas=3#structure=11571	layer 1 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11571	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11571	layer 1 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10243	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10243	posterior (caudal) superior temporal cortex (area 22c)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10243	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10243	posterior (caudal) superior temporal cortex (area 22c)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10243	http://atlas.brain-map.org/atlas?atlas=3#structure=10243	posterior (caudal) superior temporal cortex (area 22c)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10243	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10243	posterior (caudal) superior temporal cortex (area 22c)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11574	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11574	layer 4 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11574	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11574	layer 4 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11574	http://atlas.brain-map.org/atlas?atlas=3#structure=11574	layer 4 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11574	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11574	layer 4 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11575	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11575	layer 5 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11575	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11575	layer 5 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11575	http://atlas.brain-map.org/atlas?atlas=3#structure=11575	layer 5 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11575	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11575	layer 5 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10244	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10244	polysensory temporal cortex (area 22p)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10244	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10244	polysensory temporal cortex (area 22p)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10244	http://atlas.brain-map.org/atlas?atlas=3#structure=10244	polysensory temporal cortex (area 22p)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10244	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10244	polysensory temporal cortex (area 22p)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10241	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10241	anterior (rostral) superior temporal cortex (area 22r)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10241	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10241	anterior (rostral) superior temporal cortex (area 22r)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10241	http://atlas.brain-map.org/atlas?atlas=3#structure=10241	anterior (rostral) superior temporal cortex (area 22r)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10241	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10241	anterior (rostral) superior temporal cortex (area 22r)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11572	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11572	layer 2 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11572	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11572	layer 2 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11572	http://atlas.brain-map.org/atlas?atlas=3#structure=11572	layer 2 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11572	http://atlas.brain-map.org/atlas?atlas=138322603#structure=11572	layer 2 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10242	http://atlas.brain-map.org/atlas?atlas=138322605#structure=10242	intermediate superior temporal cortex (area 22i)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10242	http://atlas.brain-map.org/atlas?atlas=265297126#structure=10242	intermediate superior temporal cortex (area 22i)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10242	http://atlas.brain-map.org/atlas?atlas=3#structure=10242	intermediate superior temporal cortex (area 22i)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_10242	http://atlas.brain-map.org/atlas?atlas=138322603#structure=10242	intermediate superior temporal cortex (area 22i)  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11573	http://atlas.brain-map.org/atlas?atlas=138322605#structure=11573	layer 3 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11573	http://atlas.brain-map.org/atlas?atlas=265297126#structure=11573	layer 3 of DLG  ( human dev )
http://purl.obolibrary.org/obo/DHBA_11573	http://atlas.brain-map.org/atlas?atlas=3#structure=11573	layer 3 of DLG  ( human dev )
